No,fitness,backbone
52,0.021583557,from:0 to:1 operator:-1  from:1 to:2 operator:3  from:1 to:6 operator:13  from:2 to:3 operator:-1  from:2 to:7 operator:-1  from:3 to:4 operator:9  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:9 operator:9  from:6 to:7 operator:-1  from:6 to:8 operator:9  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
53,0.010398865,from:0 to:1 operator:-1  from:0 to:5 operator:9  from:1 to:2 operator:-1  from:1 to:4 operator:8  from:2 to:3 operator:-1  from:2 to:8 operator:6  from:3 to:4 operator:-1  from:3 to:9 operator:1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
54,0.014533043,from:0 to:1 operator:-1  from:0 to:5 operator:9  from:1 to:2 operator:-1  from:1 to:4 operator:8  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:3 to:9 operator:13  from:4 to:5 operator:-1  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
55,0.015556335,from:0 to:1 operator:-1  from:0 to:5 operator:9  from:1 to:2 operator:-1  from:1 to:4 operator:8  from:2 to:3 operator:-1  from:2 to:6 operator:10  from:3 to:4 operator:-1  from:3 to:5 operator:3  from:3 to:9 operator:1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
56,0.021194458,from:0 to:1 operator:-1  from:0 to:6 operator:6  from:1 to:2 operator:3  from:2 to:3 operator:-1  from:2 to:7 operator:-1  from:3 to:4 operator:9  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:9 operator:9  from:6 to:7 operator:-1  from:6 to:8 operator:9  from:7 to:8 operator:2  from:8 to:9 operator:-1  
57,0.011125565,from:0 to:1 operator:-1  from:0 to:5 operator:9  from:1 to:2 operator:-1  from:1 to:4 operator:8  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:3 to:5 operator:3  from:3 to:9 operator:1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:2  
58,0.017875671,from:0 to:1 operator:-1  from:0 to:3 operator:9  from:0 to:5 operator:4  from:0 to:6 operator:1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:4 operator:3  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:4 to:6 operator:12  from:4 to:7 operator:13  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:12  from:7 to:9 operator:2  from:8 to:9 operator:-1  
59,0.012756348,from:0 to:1 operator:-1  from:1 to:2 operator:3  from:2 to:3 operator:-1  from:2 to:7 operator:-1  from:3 to:4 operator:9  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:9 operator:4  from:6 to:7 operator:-1  from:6 to:8 operator:9  from:7 to:8 operator:2  from:8 to:9 operator:-1  
60,0.01492691,from:0 to:1 operator:-1  from:0 to:3 operator:9  from:0 to:5 operator:4  from:0 to:6 operator:5  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:4 operator:3  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:4 to:7 operator:13  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:12  from:7 to:9 operator:2  from:8 to:9 operator:-1  
61,0.010936737,from:0 to:1 operator:-1  from:0 to:5 operator:9  from:1 to:2 operator:-1  from:1 to:4 operator:8  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:3 to:6 operator:13  from:3 to:9 operator:1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
62,0.01048851,from:0 to:1 operator:-1  from:0 to:5 operator:9  from:1 to:2 operator:-1  from:1 to:4 operator:8  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:3 to:7 operator:12  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
63,0.012893677,from:0 to:1 operator:-1  from:1 to:2 operator:3  from:1 to:8 operator:1  from:2 to:3 operator:3  from:2 to:7 operator:-1  from:3 to:4 operator:9  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:9 operator:9  from:6 to:7 operator:-1  from:6 to:8 operator:9  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
64,0.014005184,from:0 to:1 operator:-1  from:0 to:2 operator:11  from:1 to:2 operator:-1  from:1 to:7 operator:13  from:2 to:3 operator:-1  from:2 to:6 operator:9  from:2 to:9 operator:8  from:3 to:4 operator:-1  from:3 to:9 operator:8  from:4 to:5 operator:-1  from:4 to:8 operator:8  from:5 to:6 operator:-1  from:5 to:9 operator:9  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
65,0.01546669,from:0 to:1 operator:8  from:0 to:6 operator:2  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:3 to:8 operator:13  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
66,0.019229889,from:0 to:1 operator:8  from:1 to:2 operator:-1  from:1 to:4 operator:2  from:2 to:3 operator:-1  from:2 to:8 operator:10  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:9  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
67,0.01745224,from:0 to:1 operator:-1  from:0 to:3 operator:9  from:0 to:5 operator:4  from:0 to:6 operator:1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:4 operator:3  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:9 operator:6  from:6 to:7 operator:-1  from:7 to:8 operator:12  from:7 to:9 operator:2  from:8 to:9 operator:-1  
68,0.015483856,from:0 to:1 operator:-1  from:0 to:5 operator:7  from:1 to:2 operator:-1  from:1 to:7 operator:13  from:2 to:3 operator:-1  from:2 to:6 operator:10  from:3 to:4 operator:-1  from:3 to:6 operator:1  from:3 to:9 operator:8  from:4 to:5 operator:-1  from:4 to:9 operator:8  from:5 to:6 operator:-1  from:5 to:9 operator:9  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
69,0.016227722,from:0 to:1 operator:-1  from:1 to:2 operator:4  from:1 to:8 operator:6  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:4 to:8 operator:8  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:6 to:8 operator:4  from:6 to:9 operator:9  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
70,0.014982343,from:0 to:1 operator:-1  from:0 to:5 operator:7  from:1 to:2 operator:3  from:1 to:7 operator:13  from:2 to:3 operator:-1  from:2 to:6 operator:10  from:3 to:4 operator:-1  from:3 to:9 operator:8  from:4 to:5 operator:5  from:4 to:9 operator:8  from:5 to:6 operator:-1  from:5 to:9 operator:9  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
71,0.013286591,from:0 to:1 operator:-1  from:1 to:2 operator:3  from:1 to:3 operator:11  from:2 to:3 operator:-1  from:2 to:7 operator:-1  from:3 to:4 operator:9  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:9 operator:9  from:6 to:7 operator:-1  from:6 to:8 operator:9  from:7 to:8 operator:2  from:8 to:9 operator:-1  
72,0.014472961,from:0 to:1 operator:-1  from:0 to:3 operator:9  from:0 to:5 operator:9  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:4 operator:3  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:6  from:8 to:9 operator:-1  
73,0.017074585,from:0 to:1 operator:-1  from:0 to:5 operator:9  from:1 to:2 operator:-1  from:1 to:4 operator:8  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:3 to:9 operator:13  from:4 to:5 operator:-1  from:4 to:9 operator:1  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  
74,0.009868622,from:0 to:1 operator:-1  from:0 to:3 operator:9  from:0 to:5 operator:9  from:0 to:6 operator:1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:4 operator:3  from:3 to:4 operator:2  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:12  from:7 to:9 operator:2  from:8 to:9 operator:-1  
